"","id","Description","Keys","Keys (macOS)","Context","Category","Modifiers"
"","102438","text-align-last:;","""ta-lst""","""ta-lst""","Emmet","CSS Text","Text Snippet"
"","102439","text-align-last:auto;","""tal:a""","""tal:a""","Emmet","CSS Text","Text Snippet"
"","102440","text-align-last:left;","""tal:l""","""tal:l""","Emmet","CSS Text","Text Snippet"
"","102441","text-align-last:center;","""tal:c""","""tal:c""","Emmet","CSS Text","Text Snippet"
"","102442","text-align-last:right;","""tal:r""","""tal:r""","Emmet","CSS Text","Text Snippet"
"","102443","text-decoration:none;","""td""","""td""","Emmet","CSS Text","Text Snippet"
"","102444","text-decoration:none;","""td:n""","""td:n""","Emmet","CSS Text","Text Snippet"
"","102445","text-decoration:underline;","""td:u""","""td:u""","Emmet","CSS Text","Text Snippet"
"","102446","text-decoration:overline;","""td:o""","""td:o""","Emmet","CSS Text","Text Snippet"
"","102447","text-decoration:line-through;","""td:l""","""td:l""","Emmet","CSS Text","Text Snippet"
"","102448","text-emphasis:;","""te""","""te""","Emmet","CSS Text","Text Snippet"
"","102449","text-emphasis:none;","""te:n""","""te:n""","Emmet","CSS Text","Text Snippet"
"","102450","text-emphasis:accent;","""te:ac""","""te:ac""","Emmet","CSS Text","Text Snippet"
"","102451","text-emphasis:dot;","""te:dt""","""te:dt""","Emmet","CSS Text","Text Snippet"
"","102452","text-emphasis:circle;","""te:c""","""te:c""","Emmet","CSS Text","Text Snippet"
"","102453","text-emphasis:disc;","""te:ds""","""te:ds""","Emmet","CSS Text","Text Snippet"
"","102454","text-emphasis:before;","""te:b""","""te:b""","Emmet","CSS Text","Text Snippet"
"","102455","text-emphasis:after;","""te:a""","""te:a""","Emmet","CSS Text","Text Snippet"
"","102456","text-height:;","""th""","""th""","Emmet","CSS Text","Text Snippet"
"","102457","text-height:auto;","""th:a""","""th:a""","Emmet","CSS Text","Text Snippet"
"","102458","text-height:font-size;","""th:f""","""th:f""","Emmet","CSS Text","Text Snippet"
"","102459","text-height:text-size;","""th:t""","""th:t""","Emmet","CSS Text","Text Snippet"
"","102460","text-height:max-size;","""th:m""","""th:m""","Emmet","CSS Text","Text Snippet"
"","102461","text-indent:;","""ti""","""ti""","Emmet","CSS Text","Text Snippet"
"","102462","text-indent:-9999px;","""ti:-""","""ti:-""","Emmet","CSS Text","Text Snippet"
"","102463","text-justify:;","""tj""","""tj""","Emmet","CSS Text","Text Snippet"
"","102464","text-justify:auto;","""tj:a""","""tj:a""","Emmet","CSS Text","Text Snippet"
"","102465","text-justify:inter-word;","""tj:iw""","""tj:iw""","Emmet","CSS Text","Text Snippet"
"","102466","text-justify:inter-ideograph;","""tj:ii""","""tj:ii""","Emmet","CSS Text","Text Snippet"
"","102467","text-justify:inter-cluster;","""tj:ic""","""tj:ic""","Emmet","CSS Text","Text Snippet"
"","102468","text-justify:distribute;","""tj:d""","""tj:d""","Emmet","CSS Text","Text Snippet"
"","102469","text-justify:kashida;","""tj:k""","""tj:k""","Emmet","CSS Text","Text Snippet"
"","102470","text-justify:tibetan;","""tj:t""","""tj:t""","Emmet","CSS Text","Text Snippet"
"","102471","text-outline:;","""to""","""to""","Emmet","CSS Text","Text Snippet"
"","102472","text-outline:0 0 #000;","""to+""","""to+""","Emmet","CSS Text","Text Snippet"
"","102473","text-outline:none;","""to:n""","""to:n""","Emmet","CSS Text","Text Snippet"
"","102474","text-replace:;","""tr""","""tr""","Emmet","CSS Text","Text Snippet"
"","102475","text-replace:none;","""tr:n""","""tr:n""","Emmet","CSS Text","Text Snippet"
"","102476","text-transform:uppercase;","""tt""","""tt""","Emmet","CSS Text","Text Snippet"
"","102477","text-transform:none;","""tt:n""","""tt:n""","Emmet","CSS Text","Text Snippet"
"","102478","text-transform:capitalize;","""tt:c""","""tt:c""","Emmet","CSS Text","Text Snippet"
"","102479","text-transform:uppercase;","""tt:u""","""tt:u""","Emmet","CSS Text","Text Snippet"
"","102480","text-transform:lowercase;","""tt:l""","""tt:l""","Emmet","CSS Text","Text Snippet"
"","102481","text-wrap:;","""tw""","""tw""","Emmet","CSS Text","Text Snippet"
"","102482","text-wrap:normal;","""tw:n""","""tw:n""","Emmet","CSS Text","Text Snippet"
"","102483","text-wrap:none;","""tw:no""","""tw:no""","Emmet","CSS Text","Text Snippet"
"","102484","text-wrap:unrestricted;","""tw:u""","""tw:u""","Emmet","CSS Text","Text Snippet"
"","102485","text-wrap:suppress;","""tw:s""","""tw:s""","Emmet","CSS Text","Text Snippet"
"","102486","text-shadow:hoff voff blur #000;","""tsh""","""tsh""","Emmet","CSS Text","Text Snippet"
"","102487","text-shadow:h v blur rgb(0, 0, 0);","""tsh:r""","""tsh:r""","Emmet","CSS Text","Text Snippet"
"","102488","text-shadow:h v blur rgba(0, 0, 0, .5);","""tsh:ra""","""tsh:ra""","Emmet","CSS Text","Text Snippet"
"","102489","text-shadow:0 0 0 #000;","""tsh+""","""tsh+""","Emmet","CSS Text","Text Snippet"
"","102490","text-shadow:none;","""tsh:n""","""tsh:n""","Emmet","CSS Text","Text Snippet"
"","102491","line-height:;","""lh""","""lh""","Emmet","CSS Text","Text Snippet"
"","102492","letter-spacing:;","""lts""","""lts""","Emmet","CSS Text","Text Snippet"
"","102493","letter-spacing:normal;","""lts-n""","""lts-n""","Emmet","CSS Text","Text Snippet"
"","102494","white-space:;","""whs""","""whs""","Emmet","CSS Text","Text Snippet"
"","102495","white-space:normal;","""whs:n""","""whs:n""","Emmet","CSS Text","Text Snippet"
"","102496","white-space:pre;","""whs:p""","""whs:p""","Emmet","CSS Text","Text Snippet"
"","102497","white-space:nowrap;","""whs:nw""","""whs:nw""","Emmet","CSS Text","Text Snippet"
"","102498","white-space:pre-wrap;","""whs:pw""","""whs:pw""","Emmet","CSS Text","Text Snippet"
"","102499","white-space:pre-line;","""whs:pl""","""whs:pl""","Emmet","CSS Text","Text Snippet"
"","102500","white-space-collapse:;","""whsc""","""whsc""","Emmet","CSS Text","Text Snippet"
"","102501","white-space-collapse:normal;","""whsc:n""","""whsc:n""","Emmet","CSS Text","Text Snippet"
"","102502","white-space-collapse:keep-all;","""whsc:k""","""whsc:k""","Emmet","CSS Text","Text Snippet"
"","102503","white-space-collapse:loose;","""whsc:l""","""whsc:l""","Emmet","CSS Text","Text Snippet"
"","102504","white-space-collapse:break-strict;","""whsc:bs""","""whsc:bs""","Emmet","CSS Text","Text Snippet"
"","102505","white-space-collapse:break-all;","""whsc:ba""","""whsc:ba""","Emmet","CSS Text","Text Snippet"
"","102506","word-break:;","""wob""","""wob""","Emmet","CSS Text","Text Snippet"
"","102507","word-break:normal;","""wob:n""","""wob:n""","Emmet","CSS Text","Text Snippet"
"","102508","word-break:keep-all;","""wob:k""","""wob:k""","Emmet","CSS Text","Text Snippet"
"","102509","word-break:break-all;","""wob:ba""","""wob:ba""","Emmet","CSS Text","Text Snippet"
"","102510","word-spacing:;","""wos""","""wos""","Emmet","CSS Text","Text Snippet"
"","102511","word-wrap:;","""wow""","""wow""","Emmet","CSS Text","Text Snippet"
"","102512","word-wrap:normal;","""wow:nm""","""wow:nm""","Emmet","CSS Text","Text Snippet"
"","102513","word-wrap:none;","""wow:n""","""wow:n""","Emmet","CSS Text","Text Snippet"
"","102514","word-wrap:unrestricted;","""wow:u""","""wow:u""","Emmet","CSS Text","Text Snippet"
"","102515","word-wrap:suppress;","""wow:s""","""wow:s""","Emmet","CSS Text","Text Snippet"
"","102516","word-wrap:break-word;","""wow:b""","""wow:b""","Emmet","CSS Text","Text Snippet"
"","102517","background:#000;","""bg""","""bg""","Emmet","CSS Background","Text Snippet"
"","102518","background:#fff url() 0 0 no-repeat;","""bg+""","""bg+""","Emmet","CSS Background","Text Snippet"
"","102519","background:none;","""bg:n""","""bg:n""","Emmet","CSS Background","Text Snippet"
"","102520","background-color:#fff;","""bgc""","""bgc""","Emmet","CSS Background","Text Snippet"
"","102521","background-color:transparent;","""bgc:t""","""bgc:t""","Emmet","CSS Background","Text Snippet"
"","102522","background-image:url();","""bgi""","""bgi""","Emmet","CSS Background","Text Snippet"
"","102523","background-image:none;","""bgi:n""","""bgi:n""","Emmet","CSS Background","Text Snippet"
"","102524","background-repeat:;","""bgr""","""bgr""","Emmet","CSS Background","Text Snippet"
"","102525","background-repeat:no-repeat;","""bgr:n""","""bgr:n""","Emmet","CSS Background","Text Snippet"
"","102526","background-repeat:repeat-x;","""bgr:x""","""bgr:x""","Emmet","CSS Background","Text Snippet"
"","102527","background-repeat:repeat-y;","""bgr:y""","""bgr:y""","Emmet","CSS Background","Text Snippet"
"","102528","background-repeat:space;","""bgr:sp""","""bgr:sp""","Emmet","CSS Background","Text Snippet"
"","102529","background-repeat:round;","""bgr:rd""","""bgr:rd""","Emmet","CSS Background","Text Snippet"
"","102530","background-attachment:;","""bga""","""bga""","Emmet","CSS Background","Text Snippet"
"","102531","background-attachment:fixed;","""bga:f""","""bga:f""","Emmet","CSS Background","Text Snippet"
"","102532","background-attachment:scroll;","""bga:s""","""bga:s""","Emmet","CSS Background","Text Snippet"
"","102533","background-position:0 0;","""bgp""","""bgp""","Emmet","CSS Background","Text Snippet"
"","102534","background-position-x:;","""bgpx""","""bgpx""","Emmet","CSS Background","Text Snippet"
"","102535","background-position-y:;","""bgpy""","""bgpy""","Emmet","CSS Background","Text Snippet"
"","102536","background-break:;","""bgbk""","""bgbk""","Emmet","CSS Background","Text Snippet"
"","102537","background-break:bounding-box;","""bgbk:bb""","""bgbk:bb""","Emmet","CSS Background","Text Snippet"
"","102538","background-break:each-box;","""bgbk:eb""","""bgbk:eb""","Emmet","CSS Background","Text Snippet"
"","102539","background-break:continuous;","""bgbk:c""","""bgbk:c""","Emmet","CSS Background","Text Snippet"
"","102540","background-clip:padding-box;","""bgcp""","""bgcp""","Emmet","CSS Background","Text Snippet"
"","102541","background-clip:border-box;","""bgcp:bb""","""bgcp:bb""","Emmet","CSS Background","Text Snippet"
"","102542","background-clip:padding-box;","""bgcp:pb""","""bgcp:pb""","Emmet","CSS Background","Text Snippet"
"","102543","background-clip:content-box;","""bgcp:cb""","""bgcp:cb""","Emmet","CSS Background","Text Snippet"
"","102544","background-clip:no-clip;","""bgcp:nc""","""bgcp:nc""","Emmet","CSS Background","Text Snippet"
"","102545","background-origin:;","""bgo""","""bgo""","Emmet","CSS Background","Text Snippet"
"","102546","background-origin:padding-box;","""bgo:pb""","""bgo:pb""","Emmet","CSS Background","Text Snippet"
"","102547","background-origin:border-box;","""bgo:bb""","""bgo:bb""","Emmet","CSS Background","Text Snippet"
"","102548","background-origin:content-box;","""bgo:cb""","""bgo:cb""","Emmet","CSS Background","Text Snippet"
"","102549","background-size:;","""bgsz""","""bgsz""","Emmet","CSS Background","Text Snippet"
"","102550","background-size:auto;","""bgsz:a""","""bgsz:a""","Emmet","CSS Background","Text Snippet"
"","102551","background-size:contain;","""bgsz:ct""","""bgsz:ct""","Emmet","CSS Background","Text Snippet"
"","102552","background-size:cover;","""bgsz:cv""","""bgsz:cv""","Emmet","CSS Background","Text Snippet"
"","102553","color:#000;","""c""","""c""","Emmet","CSS Color","Text Snippet"
"","102554","color:rgb(0, 0, 0);","""c:r""","""c:r""","Emmet","CSS Color","Text Snippet"
"","102555","color:rgba(0, 0, 0, .5);","""c:ra""","""c:ra""","Emmet","CSS Color","Text Snippet"
"","102556","opacity:;","""op""","""op""","Emmet","CSS Color","Text Snippet"
"","102557","content:'';","""cnt""","""cnt""","Emmet","CSS Generated content","Text Snippet"
"","102558","content:normal;","""cnt:n""","""cnt:n""","Emmet","CSS Generated content","Text Snippet"
"","102559","content:open-quote;","""cnt:oq""","""cnt:oq""","Emmet","CSS Generated content","Text Snippet"
"","102560","content:no-open-quote;","""cnt:noq""","""cnt:noq""","Emmet","CSS Generated content","Text Snippet"
"","102561","content:close-quote;","""cnt:cq""","""cnt:cq""","Emmet","CSS Generated content","Text Snippet"
"","102562","content:no-close-quote;","""cnt:ncq""","""cnt:ncq""","Emmet","CSS Generated content","Text Snippet"
"","102563","content:attr();","""cnt:a""","""cnt:a""","Emmet","CSS Generated content","Text Snippet"
"","102564","content:counter();","""cnt:c""","""cnt:c""","Emmet","CSS Generated content","Text Snippet"
"","102565","content:counters();","""cnt:cs""","""cnt:cs""","Emmet","CSS Generated content","Text Snippet"
"","102566","content:;","""ct""","""ct""","Emmet","CSS Generated content","Text Snippet"
"","102567","quotes:;","""q""","""q""","Emmet","CSS Generated content","Text Snippet"
"","102568","quotes:none;","""q:n""","""q:n""","Emmet","CSS Generated content","Text Snippet"
"","102569","quotes:'\00AB' '\00BB' '\201E' '\201C';","""q:ru""","""q:ru""","Emmet","CSS Generated content","Text Snippet"
"","102570","quotes:'\201C' '\201D' '\2018' '\2019';","""q:en""","""q:en""","Emmet","CSS Generated content","Text Snippet"
"","102571","counter-increment:;","""coi""","""coi""","Emmet","CSS Generated content","Text Snippet"
"","102572","counter-reset:;","""cor""","""cor""","Emmet","CSS Generated content","Text Snippet"
"","102573","outline:;","""ol""","""ol""","Emmet","CSS Outline","Text Snippet"
"","102574","outline:none;","""ol:n""","""ol:n""","Emmet","CSS Outline","Text Snippet"
"","102575","outline-offset:;","""olo""","""olo""","Emmet","CSS Outline","Text Snippet"
"","102576","outline-width:;","""olw""","""olw""","Emmet","CSS Outline","Text Snippet"
"","102577","outline-width:thin;","""olw:tn""","""olw:tn""","Emmet","CSS Outline","Text Snippet"
"","102578","outline-width:medium;","""olw:m""","""olw:m""","Emmet","CSS Outline","Text Snippet"
"","102579","outline-width:thick;","""olw:tc""","""olw:tc""","Emmet","CSS Outline","Text Snippet"
"","102580","outline-style:;","""ols""","""ols""","Emmet","CSS Outline","Text Snippet"
"","102581","outline-style:none;","""ols:n""","""ols:n""","Emmet","CSS Outline","Text Snippet"
"","102582","outline-style:dotted;","""ols:dt""","""ols:dt""","Emmet","CSS Outline","Text Snippet"
"","102583","outline-style:dashed;","""ols:ds""","""ols:ds""","Emmet","CSS Outline","Text Snippet"
"","102584","outline-style:solid;","""ols:s""","""ols:s""","Emmet","CSS Outline","Text Snippet"
"","102585","outline-style:double;","""ols:db""","""ols:db""","Emmet","CSS Outline","Text Snippet"
"","102586","outline-style:groove;","""ols:g""","""ols:g""","Emmet","CSS Outline","Text Snippet"
"","102587","outline-style:ridge;","""ols:r""","""ols:r""","Emmet","CSS Outline","Text Snippet"
"","102588","outline-style:inset;","""ols:i""","""ols:i""","Emmet","CSS Outline","Text Snippet"
"","102589","outline-style:outset;","""ols:o""","""ols:o""","Emmet","CSS Outline","Text Snippet"
"","102590","outline-color:#000;","""olc""","""olc""","Emmet","CSS Outline","Text Snippet"
"","102591","outline-color:invert;","""olc:i""","""olc:i""","Emmet","CSS Outline","Text Snippet"
"","102592","table-layout:;","""tbl""","""tbl""","Emmet","CSS Tables","Text Snippet"
"","102593","table-layout:auto;","""tbl:a""","""tbl:a""","Emmet","CSS Tables","Text Snippet"
"","102594","table-layout:fixed;","""tbl:f""","""tbl:f""","Emmet","CSS Tables","Text Snippet"
"","102595","caption-side:;","""cps""","""cps""","Emmet","CSS Tables","Text Snippet"
"","102596","caption-side:top;","""cps:t""","""cps:t""","Emmet","CSS Tables","Text Snippet"
"","102597","caption-side:bottom;","""cps:b""","""cps:b""","Emmet","CSS Tables","Text Snippet"
"","102598","empty-cells:;","""ec""","""ec""","Emmet","CSS Tables","Text Snippet"
"","102599","empty-cells:show;","""ec:s""","""ec:s""","Emmet","CSS Tables","Text Snippet"
"","102600","empty-cells:hide;","""ec:h""","""ec:h""","Emmet","CSS Tables","Text Snippet"
"","102601","","css border","border","Emmet","CSS Tables","None"
"","102602","border:;","""bd""","""bd""","Emmet","CSS Tables","Text Snippet"
"","102603","border:1px solid #000;","""bd+""","""bd+""","Emmet","CSS Tables","Text Snippet"
"","102604","border:none;","""bd:n""","""bd:n""","Emmet","CSS Tables","Text Snippet"
"","102605","border-break:close;","""bdbk""","""bdbk""","Emmet","CSS Tables","Text Snippet"
"","102606","border-break:close;","""bdbk:c""","""bdbk:c""","Emmet","CSS Tables","Text Snippet"
"","102607","border-collapse:;","""bdcl""","""bdcl""","Emmet","CSS Tables","Text Snippet"
"","102608","border-collapse:collapse;","""bdcl:c""","""bdcl:c""","Emmet","CSS Tables","Text Snippet"
"","102609","border-collapse:separate;","""bdcl:s""","""bdcl:s""","Emmet","CSS Tables","Text Snippet"
"","102610","border-color:#000;","""bdc""","""bdc""","Emmet","CSS Tables","Text Snippet"
"","102611","border-color:transparent;","""bdc:t""","""bdc:t""","Emmet","CSS Tables","Text Snippet"
"","102612","border-image:url();","""bdi""","""bdi""","Emmet","CSS Tables","Text Snippet"
"","102613","border-image:none;","""bdi:n""","""bdi:n""","Emmet","CSS Tables","Text Snippet"
"","102614","border-top-image:url();","""bdti""","""bdti""","Emmet","CSS Tables","Text Snippet"
"","102615","border-top-image:none;","""bdti:n""","""bdti:n""","Emmet","CSS Tables","Text Snippet"
"","102616","border-right-image:url();","""bdri""","""bdri""","Emmet","CSS Tables","Text Snippet"
"","102617","border-right-image:none;","""bdri:n""","""bdri:n""","Emmet","CSS Tables","Text Snippet"
"","102618","border-bottom-image:url();","""bdbi""","""bdbi""","Emmet","CSS Tables","Text Snippet"
"","102619","border-bottom-image:none;","""bdbi:n""","""bdbi:n""","Emmet","CSS Tables","Text Snippet"
"","102620","border-left-image:url();","""bdli""","""bdli""","Emmet","CSS Tables","Text Snippet"
"","102621","border-left-image:none;","""bdli:n""","""bdli:n""","Emmet","CSS Tables","Text Snippet"
"","102622","border-corner-image:url();","""bdci""","""bdci""","Emmet","CSS Tables","Text Snippet"
"","102623","border-corner-image:none;","""bdci:n""","""bdci:n""","Emmet","CSS Tables","Text Snippet"
"","102624","border-corner-image:continue;","""bdci:c""","""bdci:c""","Emmet","CSS Tables","Text Snippet"
"","102625","border-top-left-image:url();","""bdtli""","""bdtli""","Emmet","CSS Tables","Text Snippet"
"","102626","border-top-left-image:none;","""bdtli:n""","""bdtli:n""","Emmet","CSS Tables","Text Snippet"
"","102627","border-top-left-image:continue;","""bdtli:c""","""bdtli:c""","Emmet","CSS Tables","Text Snippet"
"","102628","border-top-right-image:url();","""bdtri""","""bdtri""","Emmet","CSS Tables","Text Snippet"
"","102629","border-top-right-image:none;","""bdtri:n""","""bdtri:n""","Emmet","CSS Tables","Text Snippet"
"","102630","border-top-right-image:continue;","""bdtri:c""","""bdtri:c""","Emmet","CSS Tables","Text Snippet"
"","102631","border-bottom-right-image:url();","""bdbri""","""bdbri""","Emmet","CSS Tables","Text Snippet"
"","102632","border-bottom-right-image:none;","""bdbri:n""","""bdbri:n""","Emmet","CSS Tables","Text Snippet"
"","102633","border-bottom-right-image:continue;","""bdbri:c""","""bdbri:c""","Emmet","CSS Tables","Text Snippet"
"","102634","border-bottom-left-image:url();","""bdbli""","""bdbli""","Emmet","CSS Tables","Text Snippet"
"","102635","border-bottom-left-image:none;","""bdbli:n""","""bdbli:n""","Emmet","CSS Tables","Text Snippet"
"","102636","border-bottom-left-image:continue;","""bdbli:c""","""bdbli:c""","Emmet","CSS Tables","Text Snippet"
"","102637","border-fit:repeat;","""bdf""","""bdf""","Emmet","CSS Tables","Text Snippet"
"","102638","border-fit:clip;","""bdf:c""","""bdf:c""","Emmet","CSS Tables","Text Snippet"
"","102639","border-fit:repeat;","""bdf:r""","""bdf:r""","Emmet","CSS Tables","Text Snippet"
"","102640","border-fit:scale;","""bdf:sc""","""bdf:sc""","Emmet","CSS Tables","Text Snippet"
"","102641","border-fit:stretch;","""bdf:st""","""bdf:st""","Emmet","CSS Tables","Text Snippet"
"","102642","border-fit:overwrite;","""bdf:ow""","""bdf:ow""","Emmet","CSS Tables","Text Snippet"
"","102643","border-fit:overflow;","""bdf:of""","""bdf:of""","Emmet","CSS Tables","Text Snippet"
"","102644","border-fit:space;","""bdf:sp""","""bdf:sp""","Emmet","CSS Tables","Text Snippet"
"","102645","border-length:;","""bdlen""","""bdlen""","Emmet","CSS Tables","Text Snippet"
"","102646","border-length:auto;","""bdlen:a""","""bdlen:a""","Emmet","CSS Tables","Text Snippet"
"","102647","border-spacing:;","""bdsp""","""bdsp""","Emmet","CSS Tables","Text Snippet"
"","102648","border-style:;","""bds""","""bds""","Emmet","CSS Tables","Text Snippet"
"","102649","border-style:none;","""bds:n""","""bds:n""","Emmet","CSS Tables","Text Snippet"
"","102650","border-style:hidden;","""bds:h""","""bds:h""","Emmet","CSS Tables","Text Snippet"
"","102651","border-style:dotted;","""bds:dt""","""bds:dt""","Emmet","CSS Tables","Text Snippet"
"","102652","border-style:dashed;","""bds:ds""","""bds:ds""","Emmet","CSS Tables","Text Snippet"
"","102653","border-style:solid;","""bds:s""","""bds:s""","Emmet","CSS Tables","Text Snippet"
"","102654","border-style:double;","""bds:db""","""bds:db""","Emmet","CSS Tables","Text Snippet"
"","102655","border-style:dot-dash;","""bds:dtds""","""bds:dtds""","Emmet","CSS Tables","Text Snippet"
"","102656","border-style:dot-dot-dash;","""bds:dtdtds""","""bds:dtdtds""","Emmet","CSS Tables","Text Snippet"
"","102657","border-style:wave;","""bds:w""","""bds:w""","Emmet","CSS Tables","Text Snippet"
"","102658","border-style:groove;","""bds:g""","""bds:g""","Emmet","CSS Tables","Text Snippet"
"","102659","border-style:ridge;","""bds:r""","""bds:r""","Emmet","CSS Tables","Text Snippet"
"","102660","border-style:inset;","""bds:i""","""bds:i""","Emmet","CSS Tables","Text Snippet"
"","102661","border-style:outset;","""bds:o""","""bds:o""","Emmet","CSS Tables","Text Snippet"
"","102662","border-width:;","""bdw""","""bdw""","Emmet","CSS Tables","Text Snippet"
"","102663","border-top:;","""bdt""","""bdt""","Emmet","CSS Tables","Text Snippet"
"","102664","border-top:1px solid #000;","""bdt+""","""bdt+""","Emmet","CSS Tables","Text Snippet"
"","102665","border-top:none;","""bdt:n""","""bdt:n""","Emmet","CSS Tables","Text Snippet"
"","102666","border-top-width:;","""bdtw""","""bdtw""","Emmet","CSS Tables","Text Snippet"
"","102667","border-top-style:;","""bdts""","""bdts""","Emmet","CSS Tables","Text Snippet"
"","102668","border-top-style:none;","""bdts:n""","""bdts:n""","Emmet","CSS Tables","Text Snippet"
"","102669","border-top-color:#000;","""bdtc""","""bdtc""","Emmet","CSS Tables","Text Snippet"
"","102670","border-top-color:transparent;","""bdtc:t""","""bdtc:t""","Emmet","CSS Tables","Text Snippet"
"","102671","border-right:;","""bdr""","""bdr""","Emmet","CSS Tables","Text Snippet"
"","102672","border-right:1px solid #000;","""bdr+""","""bdr+""","Emmet","CSS Tables","Text Snippet"
"","102673","border-right:none;","""bdr:n""","""bdr:n""","Emmet","CSS Tables","Text Snippet"
"","102674","border-right-width:;","""bdrw""","""bdrw""","Emmet","CSS Tables","Text Snippet"
"","102675","border-right-style:;","""bdrst""","""bdrst""","Emmet","CSS Tables","Text Snippet"
"","102676","border-right-style:none;","""bdrst:n""","""bdrst:n""","Emmet","CSS Tables","Text Snippet"
"","102677","border-right-color:#000;","""bdrc""","""bdrc""","Emmet","CSS Tables","Text Snippet"
"","102678","border-right-color:transparent;","""bdrc:t""","""bdrc:t""","Emmet","CSS Tables","Text Snippet"
"","102679","border-bottom:;","""bdb""","""bdb""","Emmet","CSS Tables","Text Snippet"
"","102680","border-bottom:1px solid #000;","""bdb+""","""bdb+""","Emmet","CSS Tables","Text Snippet"
"","102681","border-bottom:none;","""bdb:n""","""bdb:n""","Emmet","CSS Tables","Text Snippet"
"","102682","border-bottom-width:;","""bdbw""","""bdbw""","Emmet","CSS Tables","Text Snippet"
"","102683","border-bottom-style:;","""bdbs""","""bdbs""","Emmet","CSS Tables","Text Snippet"
"","102684","border-bottom-style:none;","""bdbs:n""","""bdbs:n""","Emmet","CSS Tables","Text Snippet"
"","102685","border-bottom-color:#000;","""bdbc""","""bdbc""","Emmet","CSS Tables","Text Snippet"
"","102686","border-bottom-color:transparent;","""bdbc:t""","""bdbc:t""","Emmet","CSS Tables","Text Snippet"
"","102687","border-left:;","""bdl""","""bdl""","Emmet","CSS Tables","Text Snippet"
"","102688","border-left:1px solid #000;","""bdl+""","""bdl+""","Emmet","CSS Tables","Text Snippet"
"","102689","border-left:none;","""bdl:n""","""bdl:n""","Emmet","CSS Tables","Text Snippet"
"","102690","border-left-width:;","""bdlw""","""bdlw""","Emmet","CSS Tables","Text Snippet"
"","102691","border-left-style:;","""bdls""","""bdls""","Emmet","CSS Tables","Text Snippet"
"","102692","border-left-style:none;","""bdls:n""","""bdls:n""","Emmet","CSS Tables","Text Snippet"
"","102693","border-left-color:#000;","""bdlc""","""bdlc""","Emmet","CSS Tables","Text Snippet"
"","102694","border-left-color:transparent;","""bdlc:t""","""bdlc:t""","Emmet","CSS Tables","Text Snippet"
"","102695","border-radius:;","""bdrs""","""bdrs""","Emmet","CSS Tables","Text Snippet"
"","102696","border-top-right-radius:;","""bdtrrs""","""bdtrrs""","Emmet","CSS Tables","Text Snippet"
"","102697","border-top-left-radius:;","""bdtlrs""","""bdtlrs""","Emmet","CSS Tables","Text Snippet"
"","102698","border-bottom-right-radius:;","""bdbrrs""","""bdbrrs""","Emmet","CSS Tables","Text Snippet"
"","102699","border-bottom-left-radius:;","""bdblrs""","""bdblrs""","Emmet","CSS Tables","Text Snippet"
"","102700","","lists","lists","Emmet","CSS Tables","None"
"","102701","list-style:;","""lis""","""lis""","Emmet","CSS Tables","Text Snippet"
"","102702","list-style:none;","""lis:n""","""lis:n""","Emmet","CSS Tables","Text Snippet"
"","102703","list-style-position:;","""lisp""","""lisp""","Emmet","CSS Tables","Text Snippet"
"","102704","list-style-position:inside;","""lisp:i""","""lisp:i""","Emmet","CSS Tables","Text Snippet"
"","102705","list-style-position:outside;","""lisp:o""","""lisp:o""","Emmet","CSS Tables","Text Snippet"
"","102706","list-style-type:;","""list""","""list""","Emmet","CSS Tables","Text Snippet"
"","102707","list-style-type:none;","""list:n""","""list:n""","Emmet","CSS Tables","Text Snippet"
"","102708","list-style-type:disc;","""list:d""","""list:d""","Emmet","CSS Tables","Text Snippet"
"","102709","list-style-type:circle;","""list:c""","""list:c""","Emmet","CSS Tables","Text Snippet"
"","102710","list-style-type:square;","""list:s""","""list:s""","Emmet","CSS Tables","Text Snippet"
"","102711","list-style-type:decimal;","""list:dc""","""list:dc""","Emmet","CSS Tables","Text Snippet"
"","102712","list-style-type:decimal-leading-zero;","""list:dclz""","""list:dclz""","Emmet","CSS Tables","Text Snippet"
"","102713","list-style-type:lower-roman;","""list:lr""","""list:lr""","Emmet","CSS Tables","Text Snippet"
"","102714","list-style-type:upper-roman;","""list:ur""","""list:ur""","Emmet","CSS Tables","Text Snippet"
"","102715","list-style-image:;","""lisi""","""lisi""","Emmet","CSS Tables","Text Snippet"
"","102716","list-style-image:none;","""lisi:n""","""lisi:n""","Emmet","CSS Tables","Text Snippet"
"","102717","","css print","print","Emmet","CSS Tables","None"
"","102718","page-break-before:;","""pgbb""","""pgbb""","Emmet","CSS Tables","Text Snippet"
"","102719","page-break-before:auto;","""pgbb:au""","""pgbb:au""","Emmet","CSS Tables","Text Snippet"
"","102720","page-break-before:always;","""pgbb:al""","""pgbb:al""","Emmet","CSS Tables","Text Snippet"
"","102721","page-break-before:left;","""pgbb:l""","""pgbb:l""","Emmet","CSS Tables","Text Snippet"
"","102722","page-break-before:right;","""pgbb:r""","""pgbb:r""","Emmet","CSS Tables","Text Snippet"
"","102723","page-break-inside:;","""pgbi""","""pgbi""","Emmet","CSS Tables","Text Snippet"
"","102724","page-break-inside:auto;","""pgbi:au""","""pgbi:au""","Emmet","CSS Tables","Text Snippet"
"","102725","page-break-inside:avoid;","""pgbi:av""","""pgbi:av""","Emmet","CSS Tables","Text Snippet"
